episode,mean_reward,sd_reward,min_reward,max_reward,mean_td_error,sd_td_error,min_td_error,max_td_error
1500000,3.7582754133104617,2.0093636452765384,-0.2176220101141199,4.986184489442036,-0.13039458668467235,1.6535146905802611,-4.432179382782697,1.9032344864371367
1510000,3.675687044220947,2.065331034797329,-0.21761642741746148,4.986184489442036,-0.05689295577439302,1.5252412559011457,-4.428384326982334,1.136184489448861
1520000,3.7594869166300677,2.006122271582415,-0.2176220101141199,4.986184489442036,-0.0825030833650471,1.5649733767892078,-4.428384326983832,1.0161844894487082
1530000,3.577058536687937,2.1264237849934915,-0.21761642741746148,4.986184489442036,-0.15097146330731226,1.6547335545392114,-4.428384326979546,1.9833615379442784
1540000,3.627485541386249,2.095875506135996,-0.21761288068678367,4.986184489442036,-0.1538344586087844,1.6581580939669427,-4.428384326982102,2.012493433096361
1550000,3.7301482322898765,2.0264104098870925,-0.2176220101141199,4.986184489442036,-0.049901767705182676,1.5964896910795294,-4.428384326982227,1.3061844894491275
1560000,3.6932063844714533,2.0543548385924457,-0.21761642741746148,4.986184489442036,-0.12279361552356129,1.6854763857337014,-4.438384326982009,1.9725308202668406
1570000,3.6275680303747295,2.0984299327849008,-0.21756986243178628,4.986184489442036,-0.13839196962026598,1.6491710473702648,-4.438384326982825,1.923007785497056
1580000,3.7712937037884022,1.9990635343877992,-0.21761642741746148,4.986184489442036,-0.046756296206520165,1.6223641201442627,-4.428384326982861,4.787820617213111
1590000,3.6371618893842506,2.090768185329658,-0.21761288068678367,4.986184489442036,-0.13444811061079767,1.6496911285942513,-4.438384326982783,4.787820617213111
1600000,3.7477943634765425,2.0127272454687786,-0.21759089680665833,4.986184489442036,-0.16568563651829715,1.680578950638534,-4.4383843269828125,1.0933615379514574
1610000,3.6567576111477837,2.078120140990356,-0.21761642741746148,4.986184489442036,-0.10960238884715261,1.6506134632379017,-4.442179382783207,1.9528223344342477
1620000,3.705545818410843,2.044016775268493,-0.21759089680665833,4.986184489442036,-0.0961341815840868,1.6155348103892906,-4.428384326981862,1.302737363827616
1630000,3.746350263571035,2.0170139444289252,-0.21759089680665833,4.986184489442036,-0.026719736423774995,1.607417802379692,-4.438384326981776,4.67161567301358
1640000,3.7251151750103553,2.0302833255639943,-0.21761288068678367,4.986184489442036,-0.038244824984400745,1.5770517629111378,-4.432179382782317,4.607820617213115
1650000,3.7684714464568465,1.9997410943501144,-0.2176220101141199,4.986184489442036,-0.042088553537926954,1.5593934019886333,-4.428384326982702,1.872598367421217
1660000,3.63607517981175,2.089308353489284,-0.21761642741746148,4.986184489442036,-0.16624482018295533,1.671128375091438,-4.428384326983643,1.002633375773537
1670000,3.7394348850290218,2.0216026302153303,-0.2176220101141199,4.986184489442036,-0.03307511496567652,1.5371178272381147,-4.428384326981759,4.67161567301358
1680000,3.582259727380916,2.122070457481071,-0.21758607369823674,4.986184489442036,-0.16626027261372014,1.6799464310841454,-4.438384326981679,1.1525462175189158
1690000,3.6938630867531304,2.0505641850546263,-0.21761288068678367,4.986184489442036,-0.058276913241535486,1.6036553084086718,-4.428384326978668,1.7532344864371354
1700000,3.596938125817363,2.1175570446214103,-0.21761642741746148,4.986184489442036,-0.06506187417729486,1.5919655687910297,-4.4583843269825225,1.3429170479700456
1710000,3.6125894632968363,2.1050386353712973,-0.21761642741746148,4.986184489442036,-0.10011053669774347,1.6694224642888056,-4.4283843269824645,1.2832344864446288
1720000,3.6121079912003373,2.1044163014915527,-0.21761166314262065,4.986184489442036,-0.14043200879407935,1.6806049746476082,-4.438384326981527,1.302917047970146
1730000,3.7112959593670203,2.0368077786024275,-0.21759089680665833,4.986184489442036,-0.15472404062731063,1.6984536274617354,-4.448384326981701,1.6924405030397214
1740000,3.4981853196383326,2.171000902549763,-0.21761288068678367,4.986184489442036,-0.16214468035624013,1.7132297964702274,-4.438384326982496,4.73782061721311
1750000,3.6366775879519717,2.089175178382573,-0.21758607369823674,4.986184489442036,-0.13245241204250713,1.6571096303168178,-4.438384326983485,1.2861844894498895
1760000,3.784071458814088,1.9886658138774538,-0.21761288068678367,4.986184489442036,-0.034858541180212956,1.564561415585927,-4.44217938278282,1.3924934331042569
1770000,3.7714395778747467,1.9975030026311247,-0.21761288068678367,4.986184489442036,-0.036300422119573385,1.583504361324969,-4.432179382782295,1.566184489449984
1780000,3.7006667629696004,2.0449437114305478,-0.21761642741746148,4.986184489442036,-0.11702323702485219,1.628528260095193,-4.4283843269834025,4.67161567301358
1790000,3.7590203767753647,2.00855250841872,-0.21761642741746148,4.986184489442036,-0.05534962321892788,1.5567070637939615,-4.428384326978348,4.54161567301358
1800000,3.6218383359925537,2.098768613414472,-0.21761288068678367,4.986184489442036,-0.12661166400175197,1.6431355378169774,-4.428384326982303,1.8233615379442778
1810000,3.596984887678071,2.1151941630948152,-0.2176220101141199,4.986184489442036,-0.17696511231623158,1.6490465765575928,-4.438384326982349,1.1432344864452944
1820000,3.6594836491102543,2.07688388801188,-0.21761642741746148,4.986184489442036,-0.16219635088388662,1.7043908805543178,-4.422179382783824,1.7230077854970558
1830000,3.6320549489148104,2.092714706108463,-0.2176220101141199,4.986184489442036,-0.12888505107924367,1.6738564444483346,-4.468384326981297,1.2329170479707567
1840000,3.7114473786413287,2.0404830319869425,-0.21759089680665833,4.986184489442036,-0.08956262135278986,1.6472723675220327,-4.4283843269821626,4.72161567301358
1850000,3.7251498229207796,2.0306874744062813,-0.2176220101141199,4.986184489442036,-0.05142017707334492,1.5819828163772405,-4.428384326983311,1.1661844894501838
1860000,3.6241559723814523,2.1006995808091258,-0.21761288068678367,4.986184489442036,-0.0691340276127823,1.630587038388783,-4.438384326983289,4.837820617213111
1870000,3.7568489723008844,2.0091103706447675,-0.21761288068678367,4.986184489442036,-0.019251027693029332,1.6185702429046582,-4.4383843269811525,4.73782061721311
1880000,3.7211505973279015,2.0338019757149284,-0.21761288068678367,4.986184489442036,-0.07511940266607514,1.634751383150637,-4.438384326982085,1.7428223344342468
1890000,3.6227057174382393,2.098660525165263,-0.2176220101141199,4.986184489442036,-0.13959428255571213,1.6979670737225088,-4.4383843269820815,4.60782061721311
1900000,3.660286415567959,2.072894908443058,-0.2176220101141199,4.986184489442036,-0.11747358442610173,1.6221381674293653,-4.428384326977805,1.6125983674212163
1910000,3.7744153028426277,1.9949308181488414,-0.2176220101141199,4.986184489442036,-0.07471469715119346,1.5906696957019735,-4.42838432698105,1.3261844894504877
1920000,3.706158435474358,2.044828846591687,-0.21761288068678367,4.986184489442036,-0.05783156451960521,1.5789489863860113,-4.438384326983184,1.733234486437135
1930000,3.6468850297331192,2.083984734876631,-0.21761288068678367,4.986184489442036,-0.13162497026070305,1.6628650690296618,-4.428384326980921,4.837820617213111
1940000,3.60585210180727,2.1090525943142997,-0.21761288068678367,4.986184489442036,-0.10340789818659474,1.6441685337413665,-4.428384326982031,1.5333615379442787
1950000,3.649893961429857,2.080944617424759,-0.21759839313609602,4.986184489442036,-0.20934603856378078,1.745549201876121,-4.428384326981953,1.2361844894507152
1960000,3.692342760891251,2.0537676175466113,-0.2176220101141199,4.986184489442036,-0.08443723910239416,1.651039861464869,-4.438384326981931,1.2361844894508893
1970000,3.652196905331999,2.0826097464862534,-0.21761166314262065,4.986184489442036,-0.1180530946616853,1.6194971484838303,-4.432179382782361,1.1461844894508522
1980000,3.607052138084785,2.1071642001163275,-0.2176220101141199,4.986184489442036,-0.13474786190898005,1.6546654926743878,-4.428384326981946,4.6378206172131105
1990000,3.5869887362880344,2.11801197663875,-0.21761166314262065,4.986184489442036,-0.1731412637055619,1.7296163991150657,-4.428384326977302,1.4161844894505005
2000000,3.6895962465069077,2.0556497007746546,-0.21759839313609602,4.986184489442036,-0.06094375348677928,1.5821882996876897,-4.438384326980809,1.4324139263017637
2010000,3.7011846097157917,2.0470358284109085,-0.21761288068678367,4.986184489442036,-0.078325390277725,1.6241706590535347,-4.43838432698112,4.68782061721311
2020000,3.6703795863440805,2.0710067245734973,-0.21761288068678367,4.986184489442036,-0.12327041364936445,1.6741376596011612,-4.428384326980878,1.3961844894510662
2030000,3.6305309191715422,2.092524395818524,-0.2176220101141199,4.986184489442036,-0.13150908082198262,1.6494780691268238,-4.428384326981792,1.1627373638294651
2040000,3.627234692450554,2.0980490176983952,-0.2176220101141199,4.986184489442036,-0.1018253075430017,1.6062026316825027,-4.438384326980653,1.6024899138734785
2050000,3.6070552654754358,2.105422668642622,-0.2176220101141199,4.986184489442036,-0.21400473451788032,1.7540224720809647,-4.438384326981714,1.1025517721844293
2060000,3.7896750581331817,1.985455166290143,-0.21761288068678367,4.986184489442036,-0.035874941860192675,1.5311731103721018,-4.438384326981728,1.1161844894514417
2070000,3.686096118909294,2.060026194642795,-0.21759089680665833,4.986184489442036,-0.04822388108418027,1.541177821213122,-4.4383843269770775,1.162633375775524
2080000,3.603420717638867,2.1117642067169675,-0.21761288068678367,4.986184489442036,-0.1574592823545404,1.662717404498363,-4.428384326981631,1.5824934330963596
2090000,3.696619565088085,2.0504053171128485,-0.21759089680665833,4.986184489442036,-0.1340304349051213,1.6824008946475124,-4.428384326982899,4.68782061721311
2100000,3.6171930414130906,2.1015439383669348,-0.21759839313609602,4.986184489442036,-0.14898695858024205,1.691912202220817,-4.428384326980505,4.72161567301358
2110000,3.645932418207803,2.0837581493341157,-0.2176220101141199,4.986184489442036,-0.13298758178551154,1.6444808437388159,-4.438384326981552,1.656184489451495
2120000,3.666494616694382,2.06724618831648,-0.21758607369823674,4.986184489442036,-0.1318853832987946,1.6710717410097755,-4.438384326980452,1.306184489451546
2130000,3.7998140756090817,1.9790890700757189,-0.21761166314262065,4.986184489442036,0.015564075615951542,1.4959295066173228,-4.43838432697679,1.3178206172131155
2140000,3.616248697654963,2.104246682723601,-0.21761166314262065,4.986184489442036,-0.09035130233830899,1.6376078175019693,-4.4383843269827805,1.3861844894517779
2150000,3.679844112502381,2.0619365404990613,-0.21759089680665833,4.986184489442036,-0.054475887490831695,1.599061215504738,-4.428384326981454,4.771615673013581
2160000,3.5902000466120425,2.118355257024289,-0.21761288068678367,4.986184489442036,-0.14353995338108633,1.647153116995063,-4.428384326980261,1.3261844894518715
2170000,3.70906203191439,2.0413010620640253,-0.21761642741746148,4.986184489442036,-0.02805796807873103,1.528204151768559,-4.428384326980224,1.1933615379442841
2180000,3.636266154769033,2.0906732576048963,-0.21761642741746148,4.986184489442036,-0.10494384522408357,1.608582973087387,-4.4383843269803,1.096184489451832
2190000,3.5844344412792255,2.12262367029991,-0.21761288068678367,4.986184489442036,-0.15270555871388403,1.657820690347926,-4.428384326982694,1.1661844894519966
2200000,3.6510480963557828,2.0790122263169493,-0.2176220101141199,4.986184489442036,-0.14283190363710663,1.682970159890594,-4.422179382781885,4.72161567301358
2210000,3.7255695289476374,2.032947048070261,-0.2176220101141199,4.986184489442036,-0.039060471045416933,1.5436030244270225,-4.44217938278068,1.4226911097206596
2220000,3.646824742664967,2.0833533924174614,-0.21761166314262065,4.986184489442036,-0.1454152573279612,1.6352563829594597,-4.428384326981383,1.1125462175213272
2230000,3.751831357967775,2.0117527142573826,-0.21761166314262065,4.986184489442036,-0.08510864202506571,1.5998192963271634,-4.448384326981341,1.3929170479623472
2240000,3.7200570486913898,2.032643596458091,-0.21758607369823674,4.986184489442036,-0.07982295130128884,1.6348403364049815,-4.428384326980038,1.5361844894522365
2250000,3.747701523318424,2.0154638235129294,-0.21761288068678367,4.986184489442036,-0.10932847667427069,1.6452383741999683,-4.432179382781758,1.4330077854970558
2260000,3.7103531957314027,2.040651746242785,-0.21761166314262065,4.986184489442036,-0.1350868042611668,1.6452129908592945,-4.428384326982625,1.3625462175113041
2270000,3.597920047972202,2.115282476590264,-0.21761288068678367,4.986184489442036,-0.1609299520205843,1.6850815709007523,-4.438384326976178,1.2432344864474114
2280000,3.6799299276089865,2.0603523635416723,-0.2176220101141199,4.986184489442036,-0.08330007238359055,1.6159070229310284,-4.428384326979908,1.3661844894523147
2290000,3.621777909394105,2.098415626731365,-0.21759839313609602,4.986184489442036,-0.16674209059849818,1.6910543601955557,-4.448384326982573,1.3861844894524684
2300000,3.6233773214883547,2.0957443271358223,-0.21761288068678367,4.986184489442036,-0.16479267850410598,1.7088097453432953,-4.44838432698033,1.3461844894525163
2310000,3.6973165907700114,2.051637880303669,-0.21761642741746148,4.986184489442036,-0.1003434092226224,1.6428948224165996,-4.43838432698118,4.73782061721311
2320000,3.714509569487298,2.0404881228212606,-0.21761642741746148,4.986184489442036,-0.048610430505262994,1.5359244182129215,-4.4283843269798355,1.1928223344447364
2330000,3.7460836443764602,2.0165648668729963,-0.21761288068678367,4.986184489442036,-0.07070635561593863,1.5929082177169123,-4.428384326981128,1.4427373638308234
2340000,3.627238110898083,2.095841312178335,-0.21761288068678367,4.986184489442036,-0.14772188909435177,1.6669018718964599,-4.428384326979712,1.3728223344342494
2350000,3.5687677927757493,2.130714697904457,-0.21761642741746148,4.986184489442036,-0.17419220721683518,1.6945258573149362,-4.428384326981084,4.68782061721311
2360000,3.6126311736761707,2.103463219249508,-0.21761288068678367,4.986184489442036,-0.12702882631612172,1.6973168142823634,-4.442179382781448,1.2232344864479368
2370000,3.6872100646434385,2.055957522681509,-0.21759839313609602,4.986184489442036,-0.15358993534904358,1.6461616711163607,-4.432179382781475,1.1461844894527955
2380000,3.6038856601128475,2.1111577872371132,-0.21761166314262065,4.986184489442036,-0.1678543398796263,1.6745345368314286,-4.438384326980935,1.342563606660172
2390000,3.6523499708061067,2.0784249438929243,-0.21761166314262065,4.986184489442036,-0.17172002918621085,1.6865484093713237,-4.428384326980964,4.60782061721311
2400000,3.7349399685713998,2.024453733760127,-0.21761288068678367,4.986184489442036,-0.049380031420971165,1.5487831355816863,-4.42838432698088,1.1061844894529083
2410000,3.7129206777469452,2.0407717318333387,-0.21761166314262065,4.986184489442036,-0.11829932224532319,1.6263715756782113,-4.432179382782744,1.1161844894529658
2420000,3.6324362024198926,2.0912488798362303,-0.21761288068678367,4.986184489442036,-0.16269379757225375,1.664022582416373,-4.4583843269809025,4.771615673013581
2430000,3.7024740507982346,2.0495972623644834,-0.21761288068678367,4.986184489442036,-0.11765594919393366,1.6240464701455135,-4.43838432698088,1.262598367432262
2440000,3.695214295583852,2.0521027520501156,-0.21759089680665833,4.986184489442036,-0.0741257044083388,1.596114726299266,-4.4383843269808,1.3828223344342536
2450000,3.682415122406201,2.060145183321432,-0.2176220101141199,4.986184489442036,-0.11812487758586951,1.642040264014435,-4.428384326982272,4.551615673013581
2460000,3.774159932452361,1.9984893748564412,-0.2176220101141199,4.986184489442036,-0.011350067539767018,1.499199034539495,-4.438384326979385,1.1661844894531574
2470000,3.5622261358467338,2.136167790852549,-0.21759089680665833,4.986184489442036,-0.1573338641454312,1.6658155407289978,-4.428384326982188,1.3329170479623467
2480000,3.739985573748505,2.021082224704758,-0.21758607369823674,4.986184489442036,-0.043974426243602434,1.5531766514669167,-4.43838432697961,1.4361844894532871
2490000,3.706118706204451,2.042158284624528,-0.2176220101141199,4.986184489442036,-0.13392129378742448,1.65399881290354,-4.448384326980674,1.4261844894528104
2500000,3.645254990882806,2.0840506012557514,-0.2176220101141199,4.986184489442036,-0.1362750091092191,1.640794597788546,-4.432179382781124,1.0725517721859847
2510000,3.6175843150564924,2.1001153859432633,-0.21758440679528623,4.986184489442036,-0.17667568493553484,1.7080229717644304,-4.468384326980638,1.3124799598700014
2520000,3.724694243024576,2.028544106871466,-0.21761166314262065,4.986184489442036,-0.12963575696717203,1.6779563615084259,-4.428384326975048,1.3232344864371433
2530000,3.704661891237152,2.0421376922363432,-0.21761642741746148,4.986184489442036,-0.11554810875464759,1.6524950017278586,-4.428384326980648,1.1532344864481123
2540000,3.6948469563455677,2.050192119531861,-0.21761166314262065,4.986184489442036,-0.13877304364616722,1.672126401145489,-4.428384326979433,4.59161567301358
2550000,3.649356700959741,2.0794221062763603,-0.21759839313609602,4.986184489442036,-0.12349329903210711,1.5991349045897687,-4.438384326979206,1.2732344864371394
2560000,3.790630465198024,1.984495396321242,-0.21758440679528623,4.986184489442036,-0.11090953479364127,1.621063621867491,-4.428384326979374,1.1761844894535658
2570000,3.6118386904292823,2.106339494357087,-0.21761642741746148,4.986184489442036,-0.16572130956245984,1.6578698301908212,-4.43217938278096,1.2125517721751664
2580000,3.615850450250294,2.1051973030534463,-0.2176220101141199,4.986184489442036,-0.1253095497415988,1.606311862369343,-4.458384326980535,1.2524651178577355
2590000,3.7301034320348276,2.028509169953288,-0.2176220101141199,4.986184489442036,-0.043476567956942776,1.5760263664580898,-4.438384326982015,1.306184489453834
2600000,3.646475398159918,2.0814923889928143,-0.2176220101141199,4.986184489442036,-0.11972460183179422,1.6747647475847387,-4.4383843269804135,4.72161567301358
2610000,3.785024614539896,1.9897727835971046,-0.2176220101141199,4.986184489442036,-0.020705385451705992,1.525049868878706,-4.448384326980528,1.0061844894538847
2620000,3.657128329337852,2.077196444351028,-0.21761166314262065,4.986184489442036,-0.09699167065370458,1.6385710787350636,-4.428384326980505,4.67161567301358
2630000,3.6464157949322553,2.082890288918681,-0.21761288068678367,4.986184489442036,-0.12841420505921822,1.6452452229377814,-4.432179382779392,1.2461844894539382
2640000,3.697766081202714,2.049533384474838,-0.21761166314262065,4.986184489442036,-0.1451739187886343,1.6889897918557382,-4.442179382780782,4.73782061721311
2650000,3.626883929605946,2.0957316853316588,-0.2176220101141199,4.986184489442036,-0.17499607038555393,1.671432484034684,-4.428384326980358,1.2327206701764877
2660000,3.7309646638130753,2.0270884201483645,-0.2176220101141199,4.986184489442036,-0.1072653361783288,1.5991717954551095,-4.448384326981858,1.1261844894541273
2670000,3.7002513126919747,2.0490486747830445,-0.21761288068678367,4.986184489442036,-0.11496868729936528,1.5903186182105755,-4.448384326980253,0.8761844894539044
2680000,3.7545803735252976,2.011132897063829,-0.21759839313609602,4.986184489442036,-0.08370962646607608,1.5945575280948876,-4.438384326980238,4.67161567301358
2690000,3.8096457770352883,1.9693247437242247,-0.21761288068678367,4.986184489442036,-0.011194222955971608,1.5481842317887833,-4.4283843269817975,4.82161567301358
2700000,3.725566624165526,2.0296359217740125,-0.21761288068678367,4.986184489442036,-0.04429337582571216,1.5955542789360733,-4.438384326980244,1.6461844894538107
2710000,3.639776939403211,2.0896176623194025,-0.21761288068678367,4.986184489442036,-0.066453060588197,1.5702995596914717,-4.428384326980222,1.386184489453862
2720000,3.7006417388906394,2.0470509614162027,-0.21761642741746148,4.986184489442036,-0.0833182611006778,1.613618035237126,-4.448384326980306,1.2224472881349486
2730000,3.5783365317501747,2.125383982707029,-0.21761288068678367,4.986184489442036,-0.22056346824114326,1.7075884689959198,-4.438384326978572,0.9961844894542891
2740000,3.662939368018605,2.0756189749713463,-0.21761288068678367,4.986184489442036,-0.12142063197272182,1.6227561906794254,-4.438384326980259,4.581615673013581
2750000,3.7316161928766824,2.0281355030223565,-0.21761288068678367,4.986184489442036,-0.11303380711459338,1.6236572298356609,-4.4383843269801435,1.132508662710459
2760000,3.6570812190452235,2.0750419160945546,-0.2176220101141199,4.986184489442036,-0.13058878094588217,1.673959833588433,-4.428384326978827,1.4761844894546137
2770000,3.583737144616356,2.123815329315482,-0.21761642741746148,4.986184489442036,-0.17045285537494617,1.663425635603376,-4.4383843269801915,1.4161844894546078
2780000,3.62788794266096,2.095624959001825,-0.2176220101141199,4.986184489442036,-0.16105205733015138,1.7068230251113288,-4.428384326978768,4.60782061721311
2790000,3.5938857227391803,2.115181726734324,-0.21761288068678367,4.986184489442036,-0.20567427725157433,1.7456567769563993,-4.428384326981652,1.1861844894547584
2800000,3.7052924911315483,2.044983847823801,-0.2176220101141199,4.986184489442036,-0.08834750885951374,1.6152737207717267,-4.4383843269799685,1.1061844894547024
2810000,3.6471623287570885,2.083734813566,-0.21761166314262065,4.986184489442036,-0.14864767123402473,1.655171172050125,-4.428384326978846,1.28254621752399
2820000,3.675416460593964,2.065051018760667,-0.2176220101141199,4.986184489442036,-0.1256135393969142,1.629610886317857,-4.428384326979999,1.2261844894547775
2830000,3.7043508051156495,2.0472671345106446,-0.21761642741746148,4.986184489442036,-0.02982919487551479,1.5364609600555903,-4.428384326981572,4.73782061721311
2840000,3.667571987364239,2.0695538291592395,-0.21761642741746148,4.986184489442036,-0.1359380126267734,1.6719136763409699,-4.518384326986385,1.1727373638331358
2850000,3.6746021496843406,2.066528199868371,-0.21759089680665833,4.986184489442036,-0.08557785030671163,1.6061705704031848,-4.4483843269782755,1.4161844894549258
2860000,3.720604992857131,2.033357879636494,-0.21761288068678367,4.986184489442036,-0.10001500713387315,1.6327920629906778,-4.438384326981534,1.176184489454974
2870000,3.6489706232323416,2.079965043473232,-0.21758607369823674,4.986184489442036,-0.1367893767585693,1.7123848996700586,-4.428384326978353,4.787820617213111
2880000,3.673774407727277,2.0668288841612377,-0.21758607369823674,4.986184489442036,-0.051505592263805695,1.5518971387361966,-4.438384326986332,1.4029170479754955
2890000,3.7257940192038066,2.029698389681168,-0.21761288068678367,4.986184489442036,-0.1263959807870468,1.6511689774030998,-4.438384326981468,1.2461844894552327
2900000,3.739854099305074,2.019754702591376,-0.21761642741746148,4.986184489442036,-0.12192590068549913,1.6040777348176765,-4.428384326978133,1.0128223344342602
2910000,3.5328774878029314,2.152497766183182,-0.2176220101141199,4.986184489442036,-0.1904925121880887,1.7008844084322385,-4.438384326986288,4.607820617213111
2920000,3.631845806964341,2.0933430830281607,-0.21761166314262065,4.986184489442036,-0.14969419302643258,1.641912950570014,-4.448384326986268,1.0061844894552614
2930000,3.730219573391402,2.028018191691801,-0.21759089680665833,4.986184489442036,-0.07394042659942668,1.564121921022964,-4.438384326978012,1.1225983674212254
2940000,3.660134830099899,2.0753693390129073,-0.2176220101141199,4.986184489442036,-0.08500516989084858,1.59301849947711,-4.422179382781854,1.2461844894552385
2950000,3.5847941386463416,2.1255764130088357,-0.21761166314262065,4.986184489442036,-0.18745586134439216,1.6788864298798372,-4.432179382781833,1.2333615379576228
2960000,3.6259265391939626,2.095477391967052,-0.2176220101141199,4.986184489442036,-0.11851346079691752,1.6331659014789401,-4.432179382780149,1.1961844894555638
2970000,3.70075138434476,2.0483598772824125,-0.2176220101141199,4.986184489442036,-0.10163861564586972,1.6185612279032557,-4.458384326986182,4.591615673013581
2980000,3.7111247343462166,2.04394484283298,-0.21761642741746148,4.986184489442036,-0.07146526564461232,1.5677821109028565,-4.438384326981295,1.3032344864504761
2990000,3.6780095945070275,2.064723956119631,-0.21761288068678367,4.986184489442036,-0.10363040548374511,1.5819088271640842,-4.438384326981273,0.9332344864508322
